listening_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/7551-cov-oficina-en-venta-en-av-coyoacan-del-valle-53235608.html,inmuebles24,53235608,2017-08-04 15:36:10.637199,Venta,Oficina,"Oficina
											",,"7551 - Cov Oficina en Venta en Av Coyoacán, del Valle, Benito Juárez, Distrito Federal - Inmuebles24","Av. Coyoacán, Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Ubicado en 1° piso con 3 oficinas y área abierta, bodega, elevador al piso, uso de suelo, muy iluminado, con excelente distribución, vigilancia, 2 estacionamientos. Rosalba Herrera ",,,19.377000000000000,-99.170000000000000,120,120,,http://img10.naventcdn.com/avisos/18/00/53/23/56/08/1200x1200/80367404.jpg,,"MN 4,250,000",,,,,,,,CENTURY 21 TRUEBA DE TORRES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-sm-41-centrica-3-rec-planta-baja-52945252.html,inmuebles24,52945252,2017-08-04 15:36:10.637199,Venta,Oficina,"Oficina
											",,"Oficina en Venta Sm 41 Centrica, 3 Rec, Planta Baja Habilitada Para Oficina, Provincia de Quintana Roo - Inmuebles24","Cancun, Supermanzana 41, Cancún",,Cancún,Supermanzana 41,,,Quintana Roo,"
										***PRECIO REDUCIDO*** ",,,21.155274133587030,-86.852437817846690,133,137,,http://img10.naventcdn.com/avisos/18/00/52/94/52/52/1200x1200/75848913.jpg,,"MN 1,750,000",,,,,,,,Paty Cardona y Asociados (AMPI),,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/atencion-inversionistas-terreno-en-venta-50984366.html,inmuebles24,50984366,2017-06-27 15:37:53.180795,Venta,Terreno / Lote,"Terreno / Lote
											",,"Atencion Inversionistas Terreno en Venta, Provincia de Quintana Roo - Inmuebles24",,,Cancún,Puerto Morelos,,,Quintana Roo,"
										El Terreno es una inversión totalmente efectiva para iniciar un gran proyecto, contando con: ",,,,,"1,600","1,600",,http://img10.naventcdn.com/avisos/18/00/50/98/43/66/1200x1200/37815585.jpg,,"U$D 3,000,000",,,,,,,,Leticia Rivera,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-para-demoler-o-para-remodelar-52997537.html,inmuebles24,52997537,2017-07-04 15:38:18.192249,Venta,Terreno / Lote,"Terreno / Lote
											",,"Casa Para Demoler o Para Remodelar, Provincia de Hidalgo - Inmuebles24","AV.REVOLUCION, Revolución, Pachuca",,Pachuca,Revolución,,,Hidalgo,"
										CASA PARA DEMOLER ,TERRENO DE 326 MTS2 , TIENE UN LOCAL COMERCIAL ESTA EN FUNCIONAMIENTO ACTUALMENTE, DE 5X4 MTS2 ",,,20.118184700000000,-98.739866800000020,342,326,,http://img10.naventcdn.com/avisos/18/00/52/99/75/37/1200x1200/76775276.jpg,,"MN 6,800,000",,,,,,,,Erika Rodriguez,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/playas-del-conchal-amplio-terreno-en-venta-hv-52324136.html,inmuebles24,52324136,2017-07-15 15:38:43.655465,Venta,Terreno / Lote,"Terreno / Lote
											",,"Playas del Conchal, Amplio Terreno en Venta (Hv), Provincia de Veracruz - Inmuebles24","Fraccionamiento Playas del Conchal, Playas del Conchal, Alvarado",,Alvarado,Playas del Conchal,,,Veracruz,"
										",,,19.080390100000000,-96.095652580000000,Antigüedad: 1 año,"1,650",,http://img10.naventcdn.com/avisos/18/00/52/32/41/36/1200x1200/65606830.jpg,,"MN 6,270,000",,,,,,,,LOREGA BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/jardines-en-la-montana-oficina-en-venta-52409709.html,inmuebles24,52409709,2017-08-04 15:36:10.637199,Venta,Oficina,"Oficina
											",,"Jardines en La Montaña, Oficina en Venta, Distrito Federal - Inmuebles24","Colonia Jardines en la Montaña, Jardines en la Montaña, Tlalpan",,Tlalpan,Jardines en la Montaña,,,Distrito Federal,"
										",,,19.303347600000000,-99.200311600000000,177,177,,http://img10.naventcdn.com/avisos/18/00/52/40/97/09/1200x1200/66962330.jpg,,"MN 10,620,000",,,,,,,,Gentry Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oportunidad-terreno-en-lagos-del-sol!-52640444.html,inmuebles24,52640444,2017-07-26 15:39:33.217986,Venta,Terreno / Lote,"Terreno / Lote
											",,"Oportunidad, Terreno en Lagos del Sol!, Provincia de Quintana Roo - Inmuebles24","Lagos del Sol, Lagos del Sol, Cancún",,Cancún,Lagos del Sol,,,Quintana Roo,"
										",,,21.056638210000000,-86.857985300000000,Antigüedad: 1 año,649,,http://img10.naventcdn.com/avisos/18/00/52/64/04/44/1200x1200/73673958.jpg,,"MN 3,285,238",,,,,,,,Hipocampo Real Estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-col.-chepevera-monterrey-n.-l.-52341155.html,inmuebles24,52341155,2017-06-24 15:39:58.419175,Venta,Oficina,"Oficina
											",,"Oficina en Venta Col. Chepevera, Monterrey, N. L. 3,322,953, Nuevo León - Inmuebles24",,,Monterrey,Chepevera,,,Nuevo León,"
										",,,,,81,81,,http://img10.naventcdn.com/avisos/18/00/52/34/11/55/1200x1200/65405084.jpg,,"MN 3,322,953",,,,,,,,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-piso-15-oficina-26-wtc-52916660.html,inmuebles24,52916660,2017-08-07 15:40:23.791079,Venta,Oficina,"Oficina
											",,"Oficina en Venta, Piso 15 Oficina 26 Wtc, Distrito Federal - Inmuebles24",,,Benito Juárez,Napoles,,,Distrito Federal,"
										Totalmente terminadas y acondicionadas, con baño, piso de porcelanato, iluminación fluorescente, puertas y ventanas metálicas, perfiles de aluminio, vidriería especial, cerrajería de seguridad, fachada de cristalería e instalaciones especiales, muros falsos con acabados, aire acondicionado con salidas en toda el área, instalaciones contra incendios y detector de humo. EasyBroker ID: EB-AW2573
									",,,19.394144400000000,-99.174005000000000,91,91,,http://img10.naventcdn.com/avisos/18/00/52/91/66/60/1200x1200/75416532.jpg,,"MN 7,904,000",,,,,,,,ZONA04,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-venta-zona-hotelera-10-500-000-usd-josgom-p1-52657201.html,inmuebles24,52657201,2017-07-25 15:40:48.737986,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Venta Zona Hotelera 10,500,000 Usd Josgom P1, Provincia de Quintana Roo - Inmuebles24","zh, Zona Hotelera, Cancún",,Cancún,Zona Hotelera,,,Quintana Roo,"
										SUPERFICIE TOTAL: 12,742.39 mts2 ",,,21.134762100000000,-86.746135699999970,1,"12,742",,http://img10.naventcdn.com/avisos/18/00/52/65/72/01/1200x1200/71432733.jpg,,"U$D 10,500,000",,,,,,,,Realtesa Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-mariano-matamoros-664-227-39-84-53200797.html,inmuebles24,53200797,2017-08-02 15:41:38.342024,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Mariano Matamoros 6, Baja California Norte - Inmuebles24",,,Tijuana,Mariano Matamoros,,,Baja California Norte,"
										terreno casi plano en mariano de 8 x20 160m2 con servicios bien ubicado y centrico solo 350,000 pesos no pasa por infonavit credito bancario o contado ofrezca urge vender informes y citas 6",,,,,160,160,,http://img10.naventcdn.com/avisos/18/00/53/20/07/97/1200x1200/79909790.jpg,,"MN 350,000",,,,,,,,Jose Luis Enriquez,,,,,,,,,,,,,,,,,,
