listening_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-14.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-nueva-450-m2-nuevo-parque-industrial.-52887058.html,inmuebles24,52887058,2017-07-25,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega Nueva 450 m², Nuevo Parque Industrial. Microparque Pyme, Provincia de Querétaro - Inmuebles24","TIERRA BLANCA, Rancho o rancheria Tierra Blanca, El Marqués",,El Marqués,Rancho o rancheria Tierra Blanca,,,Querétaro,"
										NUEVAS, SE ENTREGA PRIMER ETAPA EN MAYO, LAMINA PINTRO CAL. 26, ALTURA DE 8 M2, 2 BAÑOS, PISO; CONCRETO PULIDO CON 15 CMS DE ESPESOR, ENERGIA ELECTRICA A 110 V Y TRIFASICA A 220V A PIE DE NAVE, CON UNA CARGA MAXIMA DE 7 KVA´s. AGUA POTABLE, CISTERNA DE 1100 LTS, ESTACIONAMIENTO.
									",,,20.776549285002176,-100.386945891571030,450,450,,http://img10.naventcdn.com/avisos/18/00/52/88/70/58/1200x1200/75003920.jpg,,"MN 4,328,641",,,,,,,,SU+MA BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-14.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-en-tlaltenango-53117665.html,inmuebles24,53117665,2017-08-01,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta en Tlaltenango, Provincia de Morelos - Inmuebles24","Av. Emiliano Zapata #11, Tlaltenango, Cuernavaca",,Cuernavaca,Tlaltenango,,,Morelos,"
										Nocnok ID: MX15-BK1938. Venta de Bodega o Taller en Av. Comercial, cuenta con area de oficinas, area de maniobras Estátus jurídico: Libre de gravamen.",,,18.950997000000000,-99.241840000000000,80,300,,http://img10.naventcdn.com/avisos/18/00/53/11/76/65/1200x1200/79252220.jpg,,"MN 4,200,000",,,,,,,,Rocio Cuevas Mendoza,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/nave-en-venta-en-las-julietas-53112696.html,inmuebles24,53112696,2017-08-01,Venta,Nave industrial,"Nave industrial
											",,"Nave en Venta en Las Julietas, Coahuila - Inmuebles24",,,Torreón,Las Julietas,,,Coahuila,"
										Nocnok ID: MX14-AU5059. Nave Industrial con explanada, estacionamiento,  Edificio con oficinas,  recepción ,  baños, Privado y bodega.",,,25.503443000000000,-103.404063000000000,675,"1,702",,http://img10.naventcdn.com/avisos/18/00/53/11/26/96/1200x1200/79213776.jpg,,"MN 2,400,000",,,,,,,,BROKERS BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-nave-industrial-52591674.html,inmuebles24,52591674,2017-08-10,Venta,Nave industrial,"Nave industrial
											",,"Excelente Nave Industrial, Edo. de México - Inmuebles24","Pueblo Santiago Tepalcapa, Santiago Tepalcapa, Cuautitlán Izcalli",,Cuautitlán Izcalli,Santiago Tepalcapa,,,Edo. de México,"
										",,,19.625174800000000,-99.201673800000000,"5,500","5,500",,http://img10.naventcdn.com/avisos/18/00/52/59/16/74/1200x1200/70314218.jpg,,"MN 40,000,000",,,,,,,,Inmobiliaria Arsa Esmeralda,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-en-abastos-53129232.html,inmuebles24,53129232,2017-08-01,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta en Abastos, Coahuila - Inmuebles24",,,Torreón,Abastos,,,Coahuila,"
										Nocnok ID: MX16-CE4785. Bodega dentro de mercado de abastos de Torreón, cuenta con sub estacion, sotano, cuarto frio, corriente 220,rampa, cortina metalica.",,,25.553244000000000,-103.420710000000000,535,204,,http://img10.naventcdn.com/avisos/18/00/53/12/92/32/1200x1200/79337684.jpg,,"MN 10,000,000",,,,,,,,Natalia Gtz & Asoc (AMPI),,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/nave-industrial-con-oficinas-cerca-de-lopez-mateos-sur-52774943.html,inmuebles24,52774943,2017-07-28,Alquiler / Venta,Bodega comercial,"Bodega comercial
											",,"Nave Industrial con Oficinas Cerca de Lopez Mateos Sur, Jalisco - Inmuebles24",,,Zapopan,Agua Blanca Industrial,,,Jalisco,"
										""Bodega con excelente ubicación en zona industrial, muy cerca en una de las avenidas principales de la ciudad, se encuentra en buen estado de conservación, ideal para empresas con necesidades de oficinas y almacén de proporciones similares.",,,20.599239028500000,-103.432246438900000,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/77/49/43/1200x1200/73304838.jpg,,"MN 65,000,000",,,,,,,,Capital Brokers,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-en-venta-xalostoc-3000-m2-53118894.html,inmuebles24,53118894,2017-08-01,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta en Venta Xalostoc 3000 m², Edo. de México - Inmuebles24","1 DE MAYO #3000, Ecatepec de Morelos",,Ecatepec de Morelos,,,,Edo. de México,"
										Nocnok ID: MX15-BN0509. CARACTERÍSTICAS:",,,19.538331000000000,-99.077826000000000,"3,000","3,000",,http://img10.naventcdn.com/avisos/18/00/53/11/88/94/1200x1200/79261475.jpg,,"MN 9,500,000",,,,,,,,PSI Inmuebles Industriales S.A. de C.v,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-renta-600-m2-en-el-alamo-industrial-jalisco-53023363.html,inmuebles24,53023363,2017-08-10,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega Renta 600 m², en El Alamo Industrial, Jalisco, Mexico, Jalisco - Inmuebles24",,,Guadalajara,Fraccionamiento Valle Del Álamo,,,Jalisco,"
										",,,,,Antigüedad: 5 años,600,,http://img10.naventcdn.com/avisos/18/00/53/02/33/63/1200x1200/77793108.jpg,,"MN 44,000",,,,,,,,Bodega Renta Venta,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-terreno-residencial-condominal-de-playa-col.-plan-52580073.html,inmuebles24,52580073,2017-07-29,Venta,Terreno / Lote,"Terreno / Lote
											",,"Cad Terreno Residencial Condominal de Playa, Col. Plan de Los Amates. Provincia de Guerrero - Inmuebles24","Pueblo Plan de los Amates, Pueblo Plan de los Amates, Acapulco de Juárez",,Acapulco de Juárez,Pueblo Plan de los Amates,,,Guerrero,"
										",,,16.747060260000000,-99.760816080000000,1,"4,365",,http://img10.naventcdn.com/avisos/18/00/52/58/00/73/1200x1200/76514693.jpg,,"U$D 3,492,000",,,,,,,,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-terreno-4-has-atras-del-piva-pegadas-a-las-51706104.html,inmuebles24,51706104,2017-08-07,Venta,Terreno / Lote,"Terreno / Lote
											",,"Excelente Terreno 4 Has Atrás del Piva Pegadas a Las Vías del Tren, Provincia de Aguascalientes - Inmuebles24","La Guayana, San Francisco de los Romos, Mexico, Rancho o rancheria La Guayana, San Francisco de los Romo",,San Francisco de los Romo,Rancho o rancheria La Guayana,,,Aguascalientes,"
										4 has. o mas atrás del PIVA con 210 m de vías del tren. Ideal para espuelas, fraccionamientos con acceso para calles $360 el m2 Ideal para bodegas, naves industriales, etc..
									",,,21.988549589209605,-102.265837233837890,1,"40,000",,http://img10.naventcdn.com/avisos/18/00/51/70/61/04/1200x1200/49428115.jpg,,"MN 14,400,000",,,,,,,,Bienes Raices 360°,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/se-venden-lotes-comerciales-y-habitacionales-en-carr.-52396820.html,inmuebles24,52396820,2017-07-26,Venta,Terreno / Lote,"Terreno / Lote
											",,"Se Venden Lotes Comerciales y Habitacionales en Carr. Tulancingo - Santiago, Provincia de Hidalgo - Inmuebles24","https://www.google.com.mx/maps/dir//20.0693395,-98.3809288/@20.0683066,-98.3865292,16z?hl=es, Rancho o rancheria San Francisco Huatengo, Tulancingo de Bravo",,Tulancingo de Bravo,Rancho o rancheria San Francisco Huatengo,,,Hidalgo,"
										Pregunta por las facilidades de pago ",,,20.069359448437748,-98.380991239225750,1,"1,218",,http://img10.naventcdn.com/avisos/18/00/52/39/68/20/1200x1200/67047590.jpg,,"MN 2,200",,,,,,,,GUILLERMO JUAN GERARDO  LOPEZ GARZA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-puerto-vallarta-53220091.html,inmuebles24,53220091,2017-08-07,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Puerto Vallarta, Jalisco - Inmuebles24","Calle Pelicanos, Pueblo Boca de Tomatlan, Puerto Vallarta",,Puerto Vallarta,Pueblo Boca de Tomatlan,,,Jalisco,"
										TERRENO EN BOCA DE TOMATLAN ",,,20.511859600000000,-105.314945200000010,"1,397","1,397",,http://img10.naventcdn.com/avisos/18/00/53/22/00/91/1200x1200/80172054.jpg,,"U$D 300,000",,,,,,,,OSMARRENEF,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-valle-verde-664-227-39-84-53200853.html,inmuebles24,53200853,2017-08-02,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Valle Verde 6, Baja California Norte - Inmuebles24",,,Tijuana,Valle Verde,,,Baja California Norte,"
										tereno de 7 x 20 140m2 con servicios planito de oportunidad solo 240,000 pesos informes y citas 6",,,,,140,140,,http://img10.naventcdn.com/avisos/18/00/53/20/08/53/1200x1200/79910376.jpg,,"MN 240,000",,,,,,,,Jose Luis Enriquez,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-de-entrega-inmediata-51853664.html,inmuebles24,51853664,2017-08-10,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta de Entrega Inmediata, Provincia de Querétaro - Inmuebles24","Fraccionamiento El Campanario, Fraccionamiento El Campanario, Querétaro",,Querétaro,Fraccionamiento El Campanario,,,Querétaro,"
										",,,20.621190600000000,-100.344336800000000,Antigüedad: A estrenar,"1,250",,http://img10.naventcdn.com/avisos/18/00/51/85/36/64/1200x1200/62785841.jpg,,"MN 15,625,000",,,,,,,,Gentry Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/entrega-inmediata-terreno-frente-area-verde-con-52209407.html,inmuebles24,52209407,2017-06-28,Venta,Terreno / Lote,"Terreno / Lote
											",,"Entrega Inmediata, Terreno Frente Area Verde con Estacionamiento Para Visitas, Provincia de Guanajuato - Inmuebles24","Fraccionamiento el mayorazgo leon guanajuato, El Mayorazgo, León",,León,El Mayorazgo,,,Guanajuato,"
										Excelente oportunidad para hacerse de un terreno en el fraccionamiento Residencal El Mayorazgo dentro del cluster La Gavia, ubicadisimo para contruir una casa con frente a área verde y espacio de estacionamiento para visitas, no vecino en frente. Entrega inmediata !!! Seguridad las 24 Hrs, areas de juegos para niños y tranquilidad. ",,,21.064367500000000,-101.597313900000020,1,161,,http://img10.naventcdn.com/avisos/18/00/52/20/94/07/1200x1200/59158463.jpg,,"MN 640,000",,,,,,,,Casa & Alberca,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-vta-norte-paso-blanco-jesus-maria-ags.-con-51960126.html,inmuebles24,51960126,2017-08-07,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Vta Norte Paso Blanco Jesús María Ags. con Todos Los Servicios, Provincia de Aguascalientes - Inmuebles24","Paso Blanco, Jesus Maria, Aguascalientes, Rancho o rancheria Paso Blanco, Jesús María",,Jesús María,Rancho o rancheria Paso Blanco,,,Aguascalientes,"
										TERRENO VTA CON TODOS LOS SERVICIOS (AGUA, LUY Y DRENAJE) IDEAL PARA BODEGAS, NAVES, HABITACIONAL, ETC..
									",,,21.956576614026368,-102.318489352392590,1,"9,000",,http://img10.naventcdn.com/avisos/18/00/51/96/01/26/1200x1200/53550766.jpg,,"MN 6,900,000",,,,,,,,Bienes Raices 360°,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/blvd.-riviera-veracruzana-terreno-de-7-hectareas-52370649.html,inmuebles24,52370649,2017-07-15,Venta,Terreno / Lote,"Terreno / Lote
											",,"Blvd. Riviera Veracruzana, Terreno de 7 Hectáreas Ideal Para Lotificar, Provincia de Veracruz - Inmuebles24",,,Alvarado,,,,Veracruz,"
										",,,,,Antigüedad: A estrenar,"70,000",,http://img10.naventcdn.com/avisos/18/00/52/37/06/49/1200x1200/66307200.jpg,,"MN 105,000,000",,,,,,,,LOREGA BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/desarrollo-campestre-ribera-del-lago-52871375.html,inmuebles24,52871375,2017-06-19,Venta,Terreno / Lote,"Terreno / Lote
											",,"Desarrollo Campestre Ribera del Lago, Jalisco - Inmuebles24",,,ácatlán de Juárez,Rancho o rancheria San Pedro Valencia,,,Jalisco,"
										En Ribera del Lago encontraras un desarrollo en armonía con la naturaleza, en un ambiente seguro y familiar, ven y descubre el mejor desarrollo campestre a tan solo 45 minutos de Guadalajara, donde podrán disfrutar de increíbles vistas rodeado de la naturaleza así como hermosos atardeceres y practicar diversas actividades como: ",,,,,160,160,,http://img10.naventcdn.com/avisos/18/00/52/87/13/75/1200x1200/74808740.jpg,,"MN 300,000",,,,,,,,Ahr Inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-para-718-viviendas-en-huehuetoca-estado-de-52935914.html,inmuebles24,52935914,2017-08-08,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Para 718 Viviendas en Huehuetoca Estado de México, Edo. de México - Inmuebles24","Rancho Santa Teresa, Huehuetoca, Huehuetoca",,Huehuetoca,Huehuetoca,,,Edo. de México,"
										Terreno de 85,624m2 en Huehuetoca Estado de México. ",,,19.837476500000000,-99.202836199999980,1,"85,624",,http://img10.naventcdn.com/avisos/18/00/52/93/59/14/1200x1200/75710402.jpg,,"MN 40,000,000",,,,,,,,QUIERO CASA TERRENOS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/vendo-terreno-en-fraccionamiento-la-herradura-cerca-de-52709495.html,inmuebles24,52709495,2017-07-26,Venta,Terreno / Lote,"Terreno / Lote
											",,Vendo Terreno en Fraccionamiento La Herradura Cerca de Pitayas. Provincia de Hidalgo - Inmuebles24,,,Pachuca,Fraccionamiento La Herradura,,,Hidalgo,"
										",,,,,Antigüedad: A estrenar,128,,http://img10.naventcdn.com/avisos/18/00/52/70/94/95/1200x1200/72348283.jpg,,"MN 512,000",,,,,,,,ENTREMUROS BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/holbox-frente-al-mar-con-preciosa-playa-ultimos-2-52563753.html,inmuebles24,52563753,2017-08-10,Venta,Terreno / Lote,"Terreno / Lote
											",,"Holbox Frente Al Mar con Preciosa Playa, Ultimos 2 Lotes con Escrituras $450 Usd m², Provincia de Quintana Roo - Inmuebles24","HOLBOX, Mar Caribe, Isla Mujeres",,Isla Mujeres,Mar Caribe,,,Quintana Roo,"
										--- TRATO DIRECTO -- *** SOLO PARA INTERESADOS *** -- ",,,21.530842100000000,-87.286699500000000,1,737,,http://img10.naventcdn.com/avisos/18/00/52/56/37/53/1200x1200/69821524.jpg,,U$D 400,,,,,,,,MAJESTIC PROPERTIES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oportunidad-terreno-en-venta-zapopan-53026696.html,inmuebles24,53026696,2017-07-11,Venta,Terreno / Lote,"Terreno / Lote
											",,"Oportunidad Terreno en Venta Zapopan, Jalisco - Inmuebles24","paloma, Hogares Del Batan, Zapopan",,Zapopan,Hogares Del Batan,,,Jalisco,"
										Excelente Terreno para construcción de vivienda horizontal o vertical, dentro de periférico. Avenidas principales a una cuadra (alcalde - periferico) ",,,20.727647800000000,-103.346884700000030,"1,512","1,512",,http://img10.naventcdn.com/avisos/18/00/53/02/66/96/1200x1200/77620622.jpg,,"MN 4,000",,,,,,,,cejec,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-37.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-brisas-del-marques-punta-bruja-la-canada-lote-4-52602291.html,inmuebles24,52602291,2017-07-29,Venta,Terreno / Lote,"Terreno / Lote
											",,"Cad Brisas del Marques Punta Bruja, La Cañada Lote 4 de La Manzana F, 1,280 m, Provincia de Guerrero - Inmuebles24","Brisas del Marqués, Brisas del Marqués, Acapulco de Juárez",,Acapulco de Juárez,Brisas del Marqués,,,Guerrero,"
										",,,16.811207550000000,-99.865369160000000,1,"1,280",,http://img10.naventcdn.com/avisos/18/00/52/60/22/91/1200x1200/76530451.jpg,,"U$D 448,000",,,,,,,,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-en-lago-de-guadalupe-52152718.html,inmuebles24,52152718,2017-07-28,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta en Lago de Guadalupe, Edo. de México - Inmuebles24",,,Atizapán de Zaragoza,Miraflores,,,Edo. de México,"
										Bodega en venta en Lago de Guadalupe, 946 m2  con oficinas , baños para hombres y mujeres con regadera y lockers , entrada para trailer, oficina principal con terraza y cocineta. EasyBroker ID: EB-AD6240
									",,,19.600068400000000,-99.251845800000000,2 Baños,946,,http://img10.naventcdn.com/avisos/18/00/52/15/27/18/1200x1200/57273923.jpg,,"MN 9,500,000",,,,,,,,Ampsa Esmeralda,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-en-libramiento-manuel-perez-trevino-53114510.html,inmuebles24,53114510,2017-08-01,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta en Libramiento Manuel Perez Treviño, Coahuila - Inmuebles24",,,Piedras Negras,,,,Coahuila,"
										Nocnok ID: MX15-BB2591. Venta de Bodega, Local. casa y terreno en libramiento manuel perez Treviño en esquina. construcción de 3,400 metros con terreno de 3,600 metros. bodega de 1,500 metros y casa 1,900 metros. superficie total de 7,500 metros. inversión por metro en 130 dólares. son 975,000 dólares.",,,,,"3,400","7,500",,http://img10.naventcdn.com/avisos/18/00/53/11/45/10/1200x1200/79228008.jpg,,"U$D 975,000",,,,,,,,C.p. Maria Aguirre Ovalle,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/nave-industrial-en-venta-en-buenos-aires-53090272.html,inmuebles24,53090272,2017-08-10,Venta,Nave industrial,"Nave industrial
											",,"Nave Industrial con 1 Baño en Venta en Monterrey, Nuevo León - Inmuebles24",,,Monterrey,Buenos Aires,,,Nuevo León,"
										ID: ",,,,,1 Baño,168,,http://img10.naventcdn.com/avisos/18/00/53/09/02/72/1200x1200/78853388.jpg,,"MN 4,700,000",,,,,,,,GRUPO VIA INMUEBLES MTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-de-300-mts.-ubicada-carretera-mex.-queretaro-52493022.html,inmuebles24,52493022,2017-07-17,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega de 300 m. Ubicada Carretera Mex. - Querétaro, Frete a Parque Industrial, Provincia de Querétaro - Inmuebles24",,,Querétaro,El Marqués,,,Querétaro,"
										Bodega de 300 mts. ubicada carretera Mex.-Querétaro, frete a Parque Industrial Bernardo Quintana, anden para trailer, rampa de acceso a bodega, estacionamiento 2 autos, acceso individual para oficina, oficina con recepción y 1/2 baño, bodega de 250 mts. con 1/2 baño, cisterna de 6,000 lts. con bomba sumergible y tinacos para baños, fosa séptica, corriente trifasica, salidas para teléfono, lamparas industriales, cortinas de acero
									",,,,,300,250,,http://img10.naventcdn.com/avisos/18/00/52/49/30/22/1200x1200/68494426.jpg,,"MN 2,500,000",,,,,,,,RW ASPIDA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-15.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-en-la-nopalera-53161644.html,inmuebles24,53161644,2017-08-01,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta en La Nopalera, Distrito Federal - Inmuebles24",,,Tláhuac,La Nopalera,,,Distrito Federal,"
										Nocnok ID: MX17-CY4706. BODEGA INDUSTRIAL CON OFICINAS, CON AMPLIOS ESPACIOS Y EXCELENTE UBICACIÓN, CUENTA CON NAVE INDUSTRIAL DE 1050 M2, CUENTA CON ENERGÍA ELÉCTRICA DE 500 WATTS .",,,19.304266000000000,-99.047676000000000,"2,679","2,500",,http://img10.naventcdn.com/avisos/18/00/53/16/16/44/1200x1200/79568473.jpg,,"MN 26,000,000",,,,,,,,Rosy ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-16.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-o-renta-al-sur-de-aguascalientes-52768144.html,inmuebles24,52768144,2017-07-10,Alquiler / Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta o Renta Al Sur de Aguascalientes, Provincia de Aguascalientes - Inmuebles24",,,Aguascalientes,Poblado comunal El Refugio de Peñuelas,,,Aguascalientes,"
										",,,,,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/76/81/44/1200x1200/73276482.jpg,,"MN 8,000,000",,,,,,,,M&C Soluciones Inmobiliarias (TPI),,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-16.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-bodega-en-colonia-el-coyol-53188308.html,inmuebles24,53188308,2017-07-31,Venta,Bodega-Galpón,"Bodega-Galpón
											",,"Venta de Bodega en Colonia El Coyol, Provincia de Veracruz - Inmuebles24","Francisco villa No.390, INFONAVIT Medano Buenavista, Veracruz",,Veracruz,INFONAVIT Medano Buenavista,,,Veracruz,"
										Dos lotes funcionados cuenta con techado con galvateja a doble a hura planta baja tiene oficina, área de trabajo,baño, área de cocina y bodega.  planta alta (almacén y bodegas).  tercer nivel construcción en obra negra.  espacio techado y abierto gran oportunidad.
									",,,19.173000000000000,-96.154000000000000,554,700,,http://img10.naventcdn.com/avisos/18/00/53/18/83/08/1200x1200/79761393.jpg,,"MN 3,500,000",,,,,,,,Century 21 Puerto,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-16.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-col.-sierra-ventana-53048169.html,inmuebles24,53048169,2017-08-10,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta Col. Sierra Ventana, Nuevo León - Inmuebles24",,,Monterrey,Sierra Ventana,,,Nuevo León,"
										",,,,,"1,250","1,200",,http://img10.naventcdn.com/avisos/18/00/53/04/81/69/1200x1200/78130461.jpg,,"MN 10,600,000",,,,,,,,Marmur Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-16.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-propiedad-con-nave-semi-industrial-50894538.html,inmuebles24,50894538,2017-06-16,Venta,Nave industrial,"Nave industrial
											",,"Excelente Propiedad con Nave Semi Industrial, Provincia de Querétaro - Inmuebles24",,,Corregidora,Pueblo Purísima de San Rafael,,,Querétaro,"
										PEQUEÑA NAVE INDUSTRIAL DE 206 M2 CON PLANCHA DE CONCRETO Y TECHADA CON UNA ALTURA DE 3.5 METROS CON RAMPA DE CARGA Y DESCARGA Y UNA ENORME BODEGA. ",,,,,250,"2,800",,http://img10.naventcdn.com/avisos/18/00/50/89/45/38/1200x1200/36552358.jpg,,"MN 1,880,000",,,,,,,,Queretaro Bienes Raíces,,,,,,,,,,,,,,,,,,
