http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-frente-mar-caribe-51047462.html,inmuebles24,51047462,2017-09-11,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Frente Mar Caribe, Provincia de Quintana Roo - Inmuebles24","mahahual, Mahahual, Othón P. Blanco",,Othón P. Blanco,Mahahual,,,Quintana Roo,"
										Terreno frente Mar Caribe ",,,18.902640520677540,-87.631358858789040,"85,500",,,,,"MN 38,000,000",,,,,,, 230JC2,Sauning real estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-dentro-del-fraccionamiento-hacienda-53392721.html,inmuebles24,53392721,2017-09-13,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta Dentro del Fraccionamiento Hacienda Real 1800, Provincia de Hidalgo - Inmuebles24",,,Huichapan,,,,Hidalgo,"
										El desarrollo cuenta en la entrada con caseta de vigilancia, casa club con alberca, chapoteadero, camastros, mesas de jardín, amplio espacio de áreas verdes, asadores, baños completos para el uso de la alberca, área de juegos infantiles, restaurante con servicio de buffete los fines de semana, cabarreriza y renta de caballos, hotel (exclusivo reservaciones de socios, se tiene derecho a una habitación gratuita), capilla, está en proceso de construcción una alberca techada y lienzo charro techado.",,,20.431600000000000,-99.506400000000000,400,Antigüedad: 1 año,,,,"MN 400,000",,,,,,, 388944,Remax City,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cima-df-gaviotas-52090294.html,inmuebles24,52090294,2017-08-22,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Cima DF Gaviotas, Distrito Federal - Inmuebles24","Gaviotas 22, Granjas Modernas, Gustavo A. Madero",,Gustavo A. Madero,Granjas Modernas,,,Distrito Federal,"
										a 3 minutos de La Villa de Guadalupe, 7 minutos de Lindavista y a 20 min del Centro historico y del Aeropuerto de la CDMX, ",,,19.478800600000000,-99.106125300000030,55,m²,,,,"MN 1,408,185",,,,,,, 249834,GRUPO CORINTIO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oportunidad!-hermoso-terreno-en-privada-colinas-de-52806080.html,inmuebles24,52806080,2017-09-01,Venta,Terreno / Lote,"Terreno / Lote
											",,"Oportunidad! Hermoso Terreno en Privada Colinas de Juriquilla Inf., Provincia de Querétaro - Inmuebles24",,,Querétaro,Juriquilla,,,Querétaro,"
										TERRENO EN VENTA EN LA ENTRADA DEL CONDOMINIO, LISTO PARA CONSTRUIR!!! ",,,,,220,220,,,,"MN 980,000",,,,,,, TCV FBR,FRUTOS BIENESRAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casas-y-terrenos-en-bosques-de-santa-anita-53342789.html,inmuebles24,53342789,2017-09-04,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Casas y Terrenos en Bosques de Santa Anita, Jalisco - Inmuebles24","Boulevard Bosque de Santa Anita , Bosques de Santa Anita, Tlajomulco de Zúñiga",,Tlajomulco de Zúñiga,Bosques de Santa Anita,,,Jalisco,"
										Bosque Real uno de los mas exclusivos, ordenados y con mejor nivel de vida al sur de la ciudad, se encuentra a un costado de Bosques de Santa Anita ingresando por Boulevard Bosques de Santa Anita, la zona cuenta con todos los servicios y centros comerciales de la zona así como instituciones bancarias e institucionales ( Prepa Tec de Monterrey, Instituto Tepeyac, Colegio Pedregal, solo por mencionar algunos. ",,,20.566016000000000,-103.480255699999990,136,m²,,,,"MN 1,045,000",,,,,,, BOSQUE REAL ,BOSQUE REAL,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casas-en-venta-en-akumal-a-pasos-del-mar-3-51556556.html,inmuebles24,51556556,2017-09-22,Venta,Casa en condominio,"Casa en condominio
											",,"Casas en Venta en Akumal, a Pasos del Mar, 3 Habitaciones, Provincia de Quintana Roo - Inmuebles24","Akumal, Akumal, Tulum",,Tulum,Akumal,,,Quintana Roo,"
										TAO OCEAN RESIDENCE en AKUMAL ",,,20.397742322579940,-87.310865496728520,245,150,,,,"U$D 455,000",,,,,,, Tao Ocean Residences,Realty RM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-hermosa-casa-estilo-hacienda-en-merida-52137429.html,inmuebles24,52137429,2017-09-14,Venta,Casa en condominio,"Casa en condominio
											",,"En Venta Hermosa Casa Estilo Hacienda en Merida Yucatan en Privada, Yucatán - Inmuebles24","Colonia Club de Golf La Ceiba, Club de Golf La Ceiba, Mérida",,Mérida,Club de Golf La Ceiba,,,Yucatán,"
										",,,20.967370200000000,-89.592585700000000,"4,283",780,,,,"U$D 1,000,000",,,,,,, pam 33,TIPI BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/periferico-180-50633943.html,inmuebles24,50633943,2017-09-04,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Periferico 180, Distrito Federal - Inmuebles24","BLVD ADOLFO López MATEOS 180 ESQ. CALLE 2, San Pedro de los Pinos, Alvaro Obregón",,Alvaro Obregón,San Pedro de los Pinos,,,Distrito Federal,"
										PERIFÉRICO 180 mejora tu calidad de vida y la de los tuyos, ya que al reducir los tiempos de traslado por el exceso de tráfico a los espacios vitales de la Cd. de México, podrás pasar más tiempo en familia y disfrutando de todos los espacios que P180 tiene para ti.
									",,,19.392311190167952,-99.188783169714380,63,m²,,,,"MN 2,354,680",,,,,,, 22F9S3,Inmobiliaria IHM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-casa-con-amplio-terreno-oasis-valsequillo-a-51581700.html,inmuebles24,51581700,2017-08-08,Venta,Terreno / Lote,"Terreno / Lote
											",,"Venta de Casa con Amplio Terreno Oasis Valsequillo a Orillas del Lago, Provincia de Puebla - Inmuebles24",,,Puebla,San Francisco Totimehuacan,,,Puebla,"
										¡EXCELENTE OPORTUNIDAD!, SI HAZ ESTADO BUSCANDO EL LUGAR PERFECTO PARA TI, TU FAMILIA O TU NEGOCIO, NO TE PUEDES PERDER ESTA GRAN PROMOCIÓN. ",,,,,"2,500",1,,,,"MN 5,900,000",,,,,,, 23KD00,PROYECTOS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-en-venta-en-insurgentes-cuicuilco-$8-900-000-53442939.html,inmuebles24,53442939,2017-09-25,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno en Venta en Insurgentes Cuicuilco $8,900,000 Pesos, Distrito Federal - Inmuebles24","Llanura, Insurgentes Cuicuilco, Coyoacán, Insurgentes Cuicuilco, Coyoacán",,Coyoacán,Insurgentes Cuicuilco,,,Distrito Federal,"
										Terreno en venta en Insurgentes Cuicuilco de 367 m2 (12 metros de frente por 30 metros de fondo aprox.) más 310 m2 de zona federal (12 mts. X 25 mts.) sumando un total de 677 m2 de terreno con anteproyecto para 2 residencias. Calle Llanura casi esquina con Av. Zacatepetl, colonia Insurgentes Cuicuilco, deleg. Coyoacán, C.P. ",,,19.309898795713927,-99.193058623803720,367,367,,,,"MN 8,900,000",,,,,,, 25TB19,My Real Estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/atencion-inversionistas-terreno-53309788.html,inmuebles24,53309788,2017-08-24,Venta,Terreno / Lote,"Terreno / Lote
											",,"Atencion Inversionistas Terreno, Nuevo León - Inmuebles24","pesqueria nuevo leon, La Arena, Pesquería",,Pesquería,La Arena,,,Nuevo León,"
										Terreno plano 5 hs, cuenta pozo y papalote, magnifica ubicacion 900 mts de carretera de pesquería a Santa Maria la Floreña, a 5 km. de kia entre ríos pesquería y rio topo chico, LA ARENA ",,,25.756586600000000,-99.985985100000000,"50,000",1,,,,"MN 22,500,000",,,,,,, 25OD2S,INMOBILIARIA TORRES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-casa-nueva-en-fraccionamiento-maguey-zibata.-52039078.html,inmuebles24,52039078,2017-09-26,Venta,Casa en condominio,"Casa en condominio
											",,"Hermosa Casa Nueva en Fraccionamiento Maguey, Zibata. Trato Directo!, Provincia de Querétaro - Inmuebles24","condominio maguey, Fraccionamiento Zibatá, El Marqués",,El Marqués,Fraccionamiento Zibatá,,,Querétaro,"
										FRACCIONAMIENTO CERRADO CON VIGILANCIA 24 HORAS Y AREAS COMUNES. ",,,20.678492996043500,-100.323904991201800,340,435,,,,"MN 6,900,000",,,,,,, 247B5S,De la torre 13,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-terreno-para-inversion-52996781.html,inmuebles24,52996781,2017-09-04,Venta,Terreno / Lote,"Terreno / Lote
											",,"Excelente Terreno Para Inversión, Edo. de México - Inmuebles24",,,Cuautitlán Izcalli,San Mateo Ixtacalco,,,Edo. de México,"
										Son 4 Terrenos, excelentes para inversión. El primero tiene una superficie de: 4,957.65 M2 El segundo tiene una superficie de: 30,714 M2 El tercero tiene una superficie de: 3,956 M2 El cuarto tiene una superficie de: 14,832 M2 Superfice Total: 54,459.65 M2 Entre los colindantes se encuentran Desarrolladores Inmobiliarios, para un nivel económico Medio y Medio-Alto. USO DE SUELO: MIXTO (Comercial y Habitacional hasta 5 pisos) se pueden poner Gasolinerias (Excepto Industrial y Fábricas). Se escuchan propuesta. Se muestra previa cita. Tel. ",,,,,"54,000",1,,,,"MN 53,500,000",,,,,,, 25CP9B,Rolve Inmobiliaria S.A. de Cc.V.,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-terreno-en-santa-cruz-ayotuxco-huixquilucan-53210145.html,inmuebles24,53210145,2017-08-04,Venta,Terreno / Lote,"Terreno / Lote
											",,"Venta de Terreno en Santa Cruz Ayotuxco, Huixquilucan, Edo. de México - Inmuebles24",,,Huixquilucan,Santa Cruz Ayotuxco,,,Edo. de México,"
										Terreno en excelente cuidado, bardeado.
									",,,,,"1,382",1,,,,"MN 1,420,000",,,,,,, 25KMBF,Lilia Fernandez,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-casa-en-condominio-parques-de-la-herradura-53058151.html,inmuebles24,53058151,2017-09-12,Venta,Casa en condominio,"Casa en condominio
											",,"Venta - Casa en Condominio - Parques de La Herradura, Edo. de México - Inmuebles24","Parque de Cadiz 130, Rincones del Bosque, Naucalpan de Juárez",,Naucalpan de Juárez,Rincones del Bosque,,,Edo. de México,"
										Casa en Excelente estado de conservación de dos niveles. Es una casa cómoda, de buen tamaño. Mucha Luz en todos sus espacios. En el primer nivel toda el área social, incluyendo un patio pequeño. En un nivel abajo se encuentra el área de servicio y el acceso al garage. Lugar para tres coches. Cuarto de Tv, Patio Interior, Cuarto De Servicio y Lavandería. Salón de Usos Múltiples y Área Verde Común (zona Federal). Privada muy tranquila. Pocos vecinos.
									",,,19.408666600000000,-99.263764600000000,527,327,,,,"MN 8,450,000",,,,,,, CASVH,Spacio Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/punta-norte-residencial-53219963.html,inmuebles24,53219963,2017-08-07,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Punta Norte Residencial, Jalisco - Inmuebles24",,,Zapopan,San Isidro,,,Jalisco,"
										Casa en Condominio, solo 11 Casas en el Condominio, Cercar Electrificada, Portón Eléctrico, Interfon ya instalado, Excelente Ubicación a 2 cuadras de Periférico Norte. ",,,,,90,m²,,,,"MN 1,499,000",,,,,,, 25L38N,Punta Norte Residencial,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terrenos-life-bosque-real-52266974.html,inmuebles24,52266974,2017-08-16,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Terrenos Life - Bosque Real, Edo. de México - Inmuebles24","Boulevar , Bosque Real, Huixquilucan",,Huixquilucan,Bosque Real,,,Edo. de México,"
										Excelentes Lotes en Privada, condominio ubicado en la segunda sección de Bosque Real. Con inmejorable vista a Lomas Country Club. Cuenta con una magnifica urbanización. Hasta 10 años de Plazo.
									",,,19.425559700000000,-99.291194700000000,330,m²,,,,"MN 5,279,840",,,,,,, 24FOCE,Keylife Bienes Raíces Desarrollos,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/expectacular-casa-puerto-cancun-en-venta-53372405.html,inmuebles24,53372405,2017-09-11,Venta,Casa,"Casa
											",,"Expectacular Casa Puerto Cancun en Venta, Provincia de Quintana Roo - Inmuebles24","Zona Hotelera, Puerto Cancun, Zona Hotelera, Cancún",,Cancún,Zona Hotelera,,,Quintana Roo,"
										1200 m² de Construcción ",,,21.159192300000000,-86.808324799999980,900,"1,200",,,,"U$D 4,000,000",,,,,,, 25QMK5,MARTHA PEREZ REALTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-habitacional-zona-sur-53055545.html,inmuebles24,53055545,2017-09-15,Venta,Terreno / Lote,"Terreno / Lote
											",,"Terreno Habitacional Zona Sur, Provincia de Aguascalientes - Inmuebles24","Avenida Siglo 21 poniente, Fraccionamiento Villas del Mediterráneo, Aguascalientes",,Aguascalientes,Fraccionamiento Villas del Mediterráneo,,,Aguascalientes,"
										Venta de terreno de 1 hectárea en zona sur a nivel de Agostaderito y Tercer Anillo, junto a Fraccionamiento Olinda, a Rancho Santa Mónica, a Sans, Aurrerá. Terreno ideal para proyecto habitacional.
									",,,21.842007595263773,-102.327340021142560,"10,003","10,003",,,,"MN 8,500,000",,,,,,, 25F0I5,Bienes Raices 360°,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casas-vive-esmeralda-52731795.html,inmuebles24,52731795,2017-08-25,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Casas Vive Esmeralda, Edo. de México - Inmuebles24","Bosque de Lavanda S/N, Bosque Esmeralda, Atizapán de Zaragoza",,Atizapán de Zaragoza,Bosque Esmeralda,,,Edo. de México,"
										Elige la mejor opción para vivir dentro de estas amplias y esplédidas casas rodeado de áreas verdes y con todo lo que necesitas para vivir mejor. ¡Conócelas hoy! ",,,19.552858900000000,-99.290948800000020,154,m²,,,,"MN 4,312,000",,,,,,, 2530QF,VIVE ESMERALDA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/wind-del-valle-heriberto-frias-51210545.html,inmuebles24,51210545,2017-08-31,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Wind del Valle Heriberto Frias, Distrito Federal - Inmuebles24","Heriberto Frias #1420, Del Valle Sur, Benito Juárez",,Benito Juárez,Del Valle Sur,,,Distrito Federal,"
										ENTREGA INMEDIATA de 24 amplios departamentos de 149 m2 a 196 m2 para entregar en Abril de 2017, acabados de lujo, sala comedor, 3 recamaras, recamara principal con vestidor y baño completo, baño completo para compartir y baño de vistas, cocina integral, cuarto de lavado, algunos departamentos cuentan con cuarto de servicio con baño completo y 2 estacionamientos. Contamos con departamentos de dos niveles.
									",,,19.374259500000000,-99.163994100000020,90,m²,,,,"MN 4,690,000",,,,,,, 236KI5,AURI,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/condor-317-53098247.html,inmuebles24,53098247,2017-09-25,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Cóndor # 317, Distrito Federal - Inmuebles24","Cóndor # 317, Las Aguilas, Alvaro Obregón",,Alvaro Obregón,Las Aguilas,,,Distrito Federal,"
										Estrene casa en el punto mejor conectado por vialidades en la CDMX. Diseño de JVCarq, desarrollo de Grupo VyG, con más de treinta y cinco años de experiencia. Ofrecemos la mejor calidad en obra y acabados, totalmente terminadas. Viva con amplitud ! Casas de tres recámaras cada una con baño y vestidor, jardín, amplia sala comedor, sala de T.V., antecomedor, cuarto de servicio, bodega. Desde 3 a 8 cajones de estacionamiento ! A sólo cuatro cuadras del periférico! Aproveche Pre-venta en condominio horizontal de cuatro casas, cómodas mensualidades ! Lo esperamos ! ",,,19.361534800000000,-99.200323900000000,376,m²,,,,"MN 13,500,000",,,,,,, 25GI1H,INMOBILIARIA RIO POLANCO ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/real-castilla-50801516.html,inmuebles24,50801516,2017-09-13,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Real Castilla, Provincia de Hidalgo - Inmuebles24",,,Atotonilco de Tula,Atotonilco de Tula Centro,,,Hidalgo,"
										Real Castilla ubicado a 10 minutos de Huehuetoca, le ofrece a las familias viviendas en privadas, parque, zonas deportivas, ciclopista, accesos controlados, zona comercial, organización vecinal y una ubicación estratégica cercana a hospitales, escuelas, centros de trabajo y vialidades importantes.
									",,,,,68,m²,,,,"MN 460,000",,,,,,, 22LG3Q,Vinte,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-en-proyecto-portal-de-huajuco-$27-000-000-52032797.html,inmuebles24,52032797,2017-09-05,Venta,Casa,"Casa
											",,"Casa en Proyecto Portal de Huajuco $27,000,000, Nuevo León - Inmuebles24",,,Monterrey,Portal del Huajuco,,,Nuevo León,"
										",,,,,"1,336",953,,,,"MN 27,000,000",,,,,,, CR10770949,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bellaterra-cumbres-platino-53084994.html,inmuebles24,53084994,2017-08-18,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Bellaterra Cumbres Platino, Jalisco - Inmuebles24","Av. Terranostra Nº , Santa Anita, Tlajomulco de Zúñiga",,Tlajomulco de Zúñiga,Santa Anita,,,Jalisco,"
										Sí buscas casas en Guadalajara, nuestro fraccionamiento Bellaterra Cumbres Platino es tu mejor opción. Sorpréndete con el estilo moderno de sus casas con su roofgarden, formidables áreas verdes en un entorno natural y saludable, así como su terraza y alberca. Se ubica en la zona de mayor crecimiento económico y social, rodeado de servicios e infraestructura de primer nivel. No hay casas en venta en Guadalajara que se comparen al hogar que te ofrece Bellaterra Cumbres Platino. Conoce el mejor fraccionamiento en Guadalajara y disfruta de la vista espectacular del bosque de La Primavera.
									",,,20.568498100000000,-103.489540299999990,126,175,,,,"MN 2,205,000",,,,,,, 25G39O,CASAS JAVER,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/providencia-726-preventa-nueva!-52708697.html,inmuebles24,52708697,2017-08-30,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Providencia 726 ¡Preventa Nueva!, Distrito Federal - Inmuebles24","Providencia , Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										PREVENTA NUEVA ",,,19.390630100000000,-99.168912499999980,146,m²,,,,"MN 6,502,300",,,,,,, P726,Espiral Bienes Raíces,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-casa-residencial-ubicada-entre-santa-fe-y-53275922.html,inmuebles24,53275922,2017-08-17,Venta,Casa,"Casa
											",,"Venta Casa Residencial Ubicada Entre Santa Fe y Bosques de Las Lomas, Distrito Federal - Inmuebles24","Tlapexco 26 granjas de palo alto , Granjas Palo Alto, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Granjas Palo Alto,,,Distrito Federal,"
										Casa Residencial de 5 habitaciones, 2 pisos y medio, 5 baños completos y 2 medios baños más, gran jardín, cancha de futbol rápido cercada con iluminación, cuarto de juegos, cuarto de juegos en jardín, 4 autos en estacionamiento, calle cerrada con vigilancia las 24 horas, 1,250mts2, Ubicada justo entre zona Santa Fe y Bosques de las lomas .
									",,,19.380168600000000,-99.258418700000000,"1,250",800,,,,"MN 14,000,000",,,,,,, 25N5E2,Luis Ramirez de Arellano,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-departamentos-en-tulum-1-recam-$180-000-usd-52904081.html,inmuebles24,52904081,2017-09-22,Venta,Departamento,"Departamento
											",,"En Venta Departamentos en Tulum 1 Recam $180,000 Usd, Provincia de Quintana Roo - Inmuebles24","Aldea Zama, Tulum Centro, Tulum",,Tulum,Tulum Centro,,,Quintana Roo,"
										TUK TULUM es la unión armónica de la naturaleza cálida y la arquitectura moderna. ",,,20.201420457026250,-87.459320594134510,70,57,,,,"U$D 180,000",,,,,,, Tuk Tulum,Realty RM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodegas-santa-rosa-jauregui-52718773.html,inmuebles24,52718773,2017-09-06,Venta,Bodega comercial,"Bodega comercial
											",,"Bodegas Santa Rosa Jauregui, Provincia de Querétaro - Inmuebles24",,,Querétaro,Pueblo Santa Rosa de Jauregui,,,Querétaro,"
										",,,,,"4,076","4,076",,,,"MN 41,479,500",,,,,,, BI172730012,JOSE GOMEZ BARRIOS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-pre-venta-en-torre-laguna-51995569.html,inmuebles24,51995569,2017-09-25,Venta,Departamento,"Departamento
											",,"Departamento en Pre Venta en Torre Laguna, Provincia de Quintana Roo - Inmuebles24","Zona Hotelera, Zona Hotelera, Cancún",,Cancún,Zona Hotelera,,,Quintana Roo,"
										",,,21.119391760000000,-86.769176240000000,69,69,,,,"MN 3,161,477",,,,,,, 3712,EPROPERTIES VIP REAL ESTATE,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-3.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/kansas-65-pre-venta-52676525.html,inmuebles24,52676525,2017-08-29,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Kansas 65 Pre - Venta, Distrito Federal - Inmuebles24","KANSAS , Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										Kansas 65 es un edificio de departamentos que surge como una nueva alternativa para habitar en la CDMX. ",,,19.388003200000listing_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/nave-industrial-en-periferico-y-tlahuac-50412682.html,inmuebles24,50412682,2017-09-18,Venta,Nave industrial,"Nave industrial
											",,"Nave Industrial en Periférico y Tláhuac, Distrito Federal - Inmuebles24","Cataroja, Cerro de La Estrella, Iztapalapa",,Iztapalapa,Cerro de La Estrella,,,Distrito Federal,"
										Nave industrial tipo semipesado en general. EXCELENTE UBICACIÓN Sobre Periférico Oriente y a 2 cuadras de Av. Tláhuac, En zona industrial de Iztapalapa. Cuenta con entrada para trailer, patio de maniobras lateral para dos camiones, Cuarto de control de báscula, Almacén, Bodega de transición, Caseta de vigilancia y control de acceso, Oficinas, Sala de juntas y Comedor. ",,,19.326441000000000,-99.076582400000000,"5,000","4,822",,,,"MN 39,950,000",,,,,,, 22742M,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/entrega-inmediata-oficinas-en-venta-desde-85.5-m2-50048137.html,inmuebles24,50048137,2017-08-10,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Entrega Inmediata / Oficinas en Venta Desde 85.5 m², Distrito Federal - Inmuebles24","Laguna de Términos 221, Granada, Miguel Hidalgo",,Miguel Hidalgo,Granada,,,Distrito Federal,"
										OFICINAS DESDE 85.5M2 ENTREGA INMEDIATA EXCELENTE OPORTUNIDAD ÚLTIMAS OFICINAS EN VENTA. ",,,19.443414200000000,-99.183828100000030,85,m²,,,,"MN 65,000",,,,,,, 21NJ17,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/lotes-en-lomas-de-angelopolis-52282119.html,inmuebles24,52282119,2017-08-09,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Lotes en Lomas de Angelópolis, Provincia de Puebla - Inmuebles24",,,Ocoyucan,Pueblo Santa Clara Ocoyucan,,,Puebla,"
										Contamos con lotes en una comunidad planeada única en la ciudad de Puebla. Tu familia contará con áreas verdes, zonas comerciales, canchas deportivas, juegos infantiles, lagos, ciclopistas, excelente ubicación y muchas cosas más. ",,,,,128,m²,,,,"MN 5,000",,,,,,, 24GB79,Grupo Proyecta,,,,,,,,,,,,,,,,,,
